
# Feige 110 in erg/s/cm/cm/A following
# Oke 1990 ( AJ, 99, 1621 ).
# Obtained at 
# http://www.eso.org/sci/observing/tools/standards/spectra/feige110.html
#
# F.Vogt, Feb.2013

3200.00	4.49700E-13
3201.00	4.48590E-13
3202.00	4.47070E-13
3203.00	4.48030E-13
3204.00	4.50650E-13
3205.00	4.57050E-13
3206.00	4.63120E-13
3207.00	4.69700E-13
4164.00	1.86470E-13
4165.00	1.86720E-13
4166.00	1.86630E-13
4167.00	1.86540E-13
4168.00	1.86450E-13
4169.00	1.86360E-13
4170.00	1.86270E-13
4171.00	1.86180E-13
4172.00	1.86090E-13
4173.00	1.86000E-13
4174.00	1.85920E-13
4175.00	1.85830E-13
4176.00	1.85740E-13
4177.00	1.85310E-13
4178.00	1.85220E-13
4179.00	1.85130E-13
4180.00	1.85040E-13
4181.00	1.84950E-13
4182.00	1.84350E-13
4183.00	1.84270E-13
4184.00	1.84180E-13
4185.00	1.84090E-13
4186.00	1.84000E-13
4187.00	1.83580E-13
4188.00	1.83490E-13
4189.00	1.83400E-13
4190.00	1.83310E-13
4191.00	1.83230E-13
4192.00	1.83140E-13
4193.00	1.83050E-13
4194.00	1.82630E-13
4195.00	1.82540E-13
4196.00	1.82450E-13
4197.00	1.82370E-13
4198.00	1.81780E-13
4199.00	1.81690E-13
4200.00	1.81270E-13
4201.00	1.80850E-13
4202.00	1.80600E-13
4203.00	1.80180E-13
4204.00	1.80090E-13
4205.00	1.80010E-13
4206.00	1.79920E-13
4207.00	1.80170E-13
4208.00	1.80080E-13
4209.00	1.80000E-13
4210.00	1.80080E-13
4211.00	1.80320E-13
4212.00	1.80570E-13
4213.00	1.80980E-13
4214.00	1.80900E-13
4215.00	1.81140E-13
4216.00	1.81390E-13
4217.00	1.81810E-13
4218.00	1.81720E-13
4219.00	1.81970E-13
